,A1 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,Ion NumberofProtons,A1 NumberofNeutrons,X4 NumberofNeutrons,Ion NumberofNeutrons,A1 Number of Shells,X3 Number of Shells,A1 Specific Heat,A2 Specific Heat,X3 Specific Heat,X4 Specific Heat,Ion Specific Heat,A2 Density,X2 Density,Ion Density,A1 AtomicRadius,X4 AtomicRadius,Ion AtomicRadius,A1 Firstlonization,A2 Firstlonization,X3 Firstlonization,X4 Firstlonization,Ion Firstlonization,A2  AtomicMass,B  AtomicMass,X4 AtomicMass,Ion AtomicMass,A1 Melting Point,A2 Melting Point,X1 Melting Point,X3 Melting Point,Ion Melting Point,Without ion Final Energy(ev),With ion Final Energy(ev),Ion Energy(ev),8,16,52,Adsorption energy(ev)
399,55,53,53,9,78,74,10,6,5,0.242,0.242,0.214,0.214,0.824,1.87,4.93,0.0017,3.3,1.3,0.57,3.8939,3.8939,10.4513,10.4513,17.4228,132.905,72.64,126.904,18.998,301.7,301.7,386.65,386.65,53.63,-7279.26879,-7939.247624,-656.7593,0.0,0.0,0.571428571,-3.219533915
400,3,53,53,3,4,74,4,2,5,3.582,3.582,0.214,0.214,3.582,0.534,4.93,0.534,2.1,1.3,2.1,5.3917,5.3917,10.4513,10.4513,5.3917,6.941,118.71,126.904,6.941,453.85,453.85,386.65,386.65,453.85,-5642.303438,-5845.394759,-200.0479,0.0,0.0,0.571428571,-3.043420917
401,3,53,53,30,4,74,35,2,5,3.582,3.582,0.214,0.214,0.388,0.534,4.93,7.13,2.1,1.3,1.5,5.3917,5.3917,10.4513,10.4513,9.3942,6.941,118.71,126.904,65.38,453.85,453.85,386.65,386.65,692.88,-5642.303438,-7676.539148,-2035.5843,0.0,0.0,0.571428571,1.348589968
402,3,53,53,19,4,74,20,2,5,3.582,3.582,0.214,0.214,0.757,0.534,4.93,0.862,2.1,1.3,2.8,5.3917,5.3917,10.4513,10.4513,4.3407,6.941,118.71,126.904,39.098,453.85,453.85,386.65,386.65,336.5,-5642.303438,-6436.165303,-790.3531,0.0,0.0,0.571428571,-3.508765594
403,3,53,53,11,4,74,12,2,5,3.582,3.582,0.214,0.214,1.228,0.534,4.93,0.971,2.1,1.3,2.2,5.3917,5.3917,10.4513,10.4513,5.1391,6.941,118.71,126.904,22.99,453.85,453.85,386.65,386.65,371.15,-5642.303438,-6947.994435,-1304.181,0.0,0.0,0.571428571,-1.509997419
404,3,53,53,13,4,74,14,2,5,3.582,3.582,0.214,0.214,0.897,0.534,4.93,2.7,2.1,1.3,1.8,5.3917,5.3917,10.4513,10.4513,5.9858,6.941,118.71,126.904,26.982,453.85,453.85,386.65,386.65,933.4,-5642.303438,-5747.842671,-107.1302,0.0,0.0,0.571428571,1.590966762
405,3,53,53,20,4,74,20,2,5,3.582,3.582,0.214,0.214,0.647,0.534,4.93,1.54,2.1,1.3,2.2,5.3917,5.3917,10.4513,10.4513,6.1132,6.941,118.71,126.904,40.078,453.85,453.85,386.65,386.65,1112.15,-5642.303438,-6648.689539,-1002.3398,0.0,0.0,0.571428571,-4.046300787
406,3,53,53,12,4,74,12,2,5,3.582,3.582,0.214,0.214,1.023,0.534,4.93,1.74,2.1,1.3,1.7,5.3917,5.3917,10.4513,10.4513,7.6462,6.941,118.71,126.904,24.305,453.85,453.85,386.65,386.65,923.15,-5642.303438,-7330.48491,-1688.2915,0.0,0.0,0.571428571,0.110027942
407,3,53,53,9,4,74,10,2,5,3.582,3.582,0.214,0.214,0.824,0.534,4.93,0.0017,2.1,1.3,0.57,5.3917,5.3917,10.4513,10.4513,17.4228,6.941,118.71,126.904,18.998,453.85,453.85,386.65,386.65,53.63,-5642.303438,-6305.829521,-656.7593,0.0,0.0,0.571428571,-6.766782712
408,11,53,53,3,12,74,4,3,5,1.228,1.228,0.214,0.214,3.582,0.971,4.93,0.534,2.2,1.3,2.1,5.1391,5.1391,10.4513,10.4513,5.3917,22.99,118.71,126.904,6.941,371.15,371.15,386.65,386.65,453.85,-7847.815822,-8051.618908,-200.0479,0.0,0.0,0.571428571,-3.755186833
409,11,53,53,30,12,74,35,3,5,1.228,1.228,0.214,0.214,0.388,0.971,4.93,7.13,2.2,1.3,1.5,5.1391,5.1391,10.4513,10.4513,9.3942,22.99,118.71,126.904,65.38,371.15,371.15,386.65,386.65,692.88,-7847.815822,-9882.276764,-2035.5843,0.0,0.0,0.571428571,1.123357933
410,11,53,53,19,12,74,20,3,5,1.228,1.228,0.214,0.214,0.757,0.971,4.93,0.862,2.2,1.3,2.8,5.1391,5.1391,10.4513,10.4513,4.3407,22.99,118.71,126.904,39.098,371.15,371.15,386.65,386.65,336.5,-7847.815822,-8641.371302,-790.3531,0.0,0.0,0.571428571,-3.202380854
411,11,53,53,11,12,74,12,3,5,1.228,1.228,0.214,0.214,1.228,0.971,4.93,0.971,2.2,1.3,2.2,5.1391,5.1391,10.4513,10.4513,5.1391,22.99,118.71,126.904,22.99,371.15,371.15,386.65,386.65,371.15,-7847.815822,-9153.864263,-1304.181,0.0,0.0,0.571428571,-1.867441781
412,11,53,53,13,12,74,14,3,5,1.228,1.228,0.214,0.214,0.897,0.971,4.93,2.7,2.2,1.3,1.8,5.1391,5.1391,10.4513,10.4513,5.9858,22.99,118.71,126.904,26.982,371.15,371.15,386.65,386.65,933.4,-7847.815822,-7954.231499,-107.1302,0.0,0.0,0.571428571,0.7145222
413,11,53,53,20,12,74,20,3,5,1.228,1.228,0.214,0.214,0.647,0.971,4.93,1.54,2.2,1.3,2.2,5.1391,5.1391,10.4513,10.4513,6.1132,22.99,118.71,126.904,40.078,371.15,371.15,386.65,386.65,1112.15,-7847.815822,-8854.58169,-1002.3398,0.0,0.0,0.571428571,-4.426068347
414,11,53,53,12,12,74,12,3,5,1.228,1.228,0.214,0.214,1.023,0.971,4.93,1.74,2.2,1.3,1.7,5.1391,5.1391,10.4513,10.4513,7.6462,22.99,118.71,126.904,24.305,371.15,371.15,386.65,386.65,923.15,-7847.815822,-9536.618388,-1688.2915,0.0,0.0,0.571428571,-0.511066085
415,11,53,53,9,12,74,10,3,5,1.228,1.228,0.214,0.214,0.824,0.971,4.93,0.0017,2.2,1.3,0.57,5.1391,5.1391,10.4513,10.4513,17.4228,22.99,118.71,126.904,18.998,371.15,371.15,386.65,386.65,53.63,-7847.815822,-8509.458339,-656.7593,0.0,0.0,0.571428571,-4.883217029
416,19,53,53,3,20,74,4,4,5,0.757,0.757,0.214,0.214,3.582,0.862,4.93,0.534,2.8,1.3,2.1,4.3407,4.3407,10.4513,10.4513,5.3917,39.098,118.71,126.904,6.941,336.5,336.5,386.65,386.65,453.85,-6822.075172,-7025.917621,-200.0479,0.0,0.0,0.571428571,-3.794548876
417,19,53,53,30,20,74,35,4,5,0.757,0.757,0.214,0.214,0.388,0.862,4.93,7.13,2.8,1.3,1.5,4.3407,4.3407,10.4513,10.4513,9.3942,39.098,118.71,126.904,65.38,336.5,336.5,386.65,386.65,692.88,-6822.075172,-8857.349403,-2035.5843,0.0,0.0,0.571428571,0.310069093
418,19,53,53,19,20,74,20,4,5,0.757,0.757,0.214,0.214,0.757,0.862,4.93,0.862,2.8,1.3,2.8,4.3407,4.3407,10.4513,10.4513,4.3407,39.098,118.71,126.904,39.098,336.5,336.5,386.65,386.65,336.5,-6822.075172,-7615.632721,-790.3531,0.0,0.0,0.571428571,-3.20444936
419,19,53,53,11,20,74,12,4,5,0.757,0.757,0.214,0.214,1.228,0.862,4.93,0.971,2.8,1.3,2.2,4.3407,4.3407,10.4513,10.4513,5.1391,39.098,118.71,126.904,22.99,336.5,336.5,386.65,386.65,371.15,-6822.075172,-8128.653947,-1304.181,0.0,0.0,0.571428571,-2.397775014
420,19,53,53,13,20,74,14,4,5,0.757,0.757,0.214,0.214,0.897,0.862,4.93,2.7,2.8,1.3,1.8,4.3407,4.3407,10.4513,10.4513,5.9858,39.098,118.71,126.904,26.982,336.5,336.5,386.65,386.65,933.4,-6822.075172,-6929.852131,-107.1302,0.0,0.0,0.571428571,-0.646758806
421,19,53,53,20,20,74,20,4,5,0.757,0.757,0.214,0.214,0.647,0.862,4.93,1.54,2.8,1.3,2.2,4.3407,4.3407,10.4513,10.4513,6.1132,39.098,118.71,126.904,40.078,336.5,336.5,386.65,386.65,1112.15,-6822.075172,-7829.699209,-1002.3398,0.0,0.0,0.571428571,-5.28423727
422,19,53,53,12,20,74,12,4,5,0.757,0.757,0.214,0.214,1.023,0.862,4.93,1.74,2.8,1.3,1.7,4.3407,4.3407,10.4513,10.4513,7.6462,39.098,118.71,126.904,24.305,336.5,336.5,386.65,386.65,923.15,-6822.075172,-8511.435433,-1688.2915,0.0,0.0,0.571428571,-1.068761305
423,19,53,53,9,20,74,10,4,5,0.757,0.757,0.214,0.214,0.824,0.862,4.93,0.0017,2.8,1.3,0.57,4.3407,4.3407,10.4513,10.4513,17.4228,39.098,118.71,126.904,18.998,336.5,336.5,386.65,386.65,53.63,-6822.075172,-7482.680574,-656.7593,0.0,0.0,0.571428571,-3.846102305
424,37,53,53,3,48,74,4,5,5,0.363,0.363,0.214,0.214,3.582,1.53,4.93,0.534,3.0,1.3,2.1,4.1771,4.1771,10.4513,10.4513,5.3917,85.468,118.71,126.904,6.941,312.79,312.79,386.65,386.65,453.85,-6620.778866,-6824.605524,-200.0479,0.0,0.0,0.571428571,-3.778757961
425,37,53,53,30,48,74,35,5,5,0.363,0.363,0.214,0.214,0.388,1.53,4.93,7.13,3.0,1.3,1.5,4.1771,4.1771,10.4513,10.4513,9.3942,85.468,118.71,126.904,65.38,312.79,312.79,386.65,386.65,692.88,-6620.778866,-8656.279576,-2035.5843,0.0,0.0,0.571428571,0.083589941
426,37,53,53,19,48,74,20,5,5,0.363,0.363,0.214,0.214,0.757,1.53,4.93,0.862,3.0,1.3,2.8,4.1771,4.1771,10.4513,10.4513,4.3407,85.468,118.71,126.904,39.098,312.79,312.79,386.65,386.65,336.5,-6620.778866,-7414.258845,-790.3531,0.0,0.0,0.571428571,-3.126879175
427,37,53,53,11,48,74,12,5,5,0.363,0.363,0.214,0.214,1.228,1.53,4.93,0.971,3.0,1.3,2.2,4.1771,4.1771,10.4513,10.4513,5.1391,85.468,118.71,126.904,22.99,312.79,312.79,386.65,386.65,371.15,-6620.778866,-7927.168117,-1304.181,0.0,0.0,0.571428571,-2.208251047
428,37,53,53,13,48,74,14,5,5,0.363,0.363,0.214,0.214,0.897,1.53,4.93,2.7,3.0,1.3,1.8,4.1771,4.1771,10.4513,10.4513,5.9858,85.468,118.71,126.904,26.982,312.79,312.79,386.65,386.65,933.4,-6620.778866,-6729.042567,-107.1302,0.0,0.0,0.571428571,-1.133500626
429,37,53,53,20,48,74,20,5,5,0.363,0.363,0.214,0.214,0.647,1.53,4.93,1.54,3.0,1.3,2.2,4.1771,4.1771,10.4513,10.4513,6.1132,85.468,118.71,126.904,40.078,312.79,312.79,386.65,386.65,1112.15,-6620.778866,-7628.734154,-1002.3398,0.0,0.0,0.571428571,-5.615487243
430,37,53,53,12,48,74,12,5,5,0.363,0.363,0.214,0.214,1.023,1.53,4.93,1.74,3.0,1.3,1.7,4.1771,4.1771,10.4513,10.4513,7.6462,85.468,118.71,126.904,24.305,312.79,312.79,386.65,386.65,923.15,-6620.778866,-8310.481465,-1688.2915,0.0,0.0,0.571428571,-1.411099095
431,37,53,53,9,48,74,10,5,5,0.363,0.363,0.214,0.214,0.824,1.53,4.93,0.0017,3.0,1.3,0.57,4.1771,4.1771,10.4513,10.4513,17.4228,85.468,118.71,126.904,18.998,312.79,312.79,386.65,386.65,53.63,-6620.778866,-7280.861905,-656.7593,0.0,0.0,0.571428571,-3.323739068
432,55,53,53,3,78,74,4,6,5,0.242,0.242,0.214,0.214,3.582,1.87,4.93,0.534,3.3,1.3,2.1,3.8939,3.8939,10.4513,10.4513,5.3917,132.905,118.71,126.904,6.941,301.7,301.7,386.65,386.65,453.85,-6790.158099,-6994.270306,-200.0479,0.0,0.0,0.571428571,-4.064306744
433,55,53,53,30,78,74,35,6,5,0.242,0.242,0.214,0.214,0.388,1.87,4.93,7.13,3.3,1.3,1.5,3.8939,3.8939,10.4513,10.4513,9.3942,132.905,118.71,126.904,65.38,301.7,301.7,386.65,386.65,692.88,-6790.158099,-8826.348553,-2035.5843,0.0,0.0,0.571428571,-0.606153225
434,55,53,53,19,78,74,20,6,5,0.242,0.242,0.214,0.214,0.757,1.87,4.93,0.862,3.3,1.3,2.8,3.8939,3.8939,10.4513,10.4513,4.3407,132.905,118.71,126.904,39.098,301.7,301.7,386.65,386.65,336.5,-6790.158099,-7583.893705,-790.3531,0.0,0.0,0.571428571,-3.382505205
435,55,53,53,11,78,74,12,6,5,0.242,0.242,0.214,0.214,1.228,1.87,4.93,0.971,3.3,1.3,2.2,3.8939,3.8939,10.4513,10.4513,5.1391,132.905,118.71,126.904,22.99,301.7,301.7,386.65,386.65,371.15,-6790.158099,-8096.97808,-1304.181,0.0,0.0,0.571428571,-2.638980799
436,55,53,53,13,78,74,14,6,5,0.242,0.242,0.214,0.214,0.897,1.87,4.93,2.7,3.3,1.3,1.8,3.8939,3.8939,10.4513,10.4513,5.9858,132.905,118.71,126.904,26.982,301.7,301.7,386.65,386.65,933.4,-6790.158099,-6899.476701,-107.1302,0.0,0.0,0.571428571,-2.188401622
437,55,53,53,20,78,74,20,6,5,0.242,0.242,0.214,0.214,0.647,1.87,4.93,1.54,3.3,1.3,2.2,3.8939,3.8939,10.4513,10.4513,6.1132,132.905,118.71,126.904,40.078,301.7,301.7,386.65,386.65,1112.15,-6790.158099,-7798.756571,-1002.3398,0.0,0.0,0.571428571,-6.258671298
438,55,53,53,12,78,74,12,6,5,0.242,0.242,0.214,0.214,1.023,1.87,4.93,1.74,3.3,1.3,1.7,3.8939,3.8939,10.4513,10.4513,7.6462,132.905,118.71,126.904,24.305,301.7,301.7,386.65,386.65,923.15,-6790.158099,-8480.494987,-1688.2915,0.0,0.0,0.571428571,-2.045388142
439,55,53,53,9,78,74,10,6,5,0.242,0.242,0.214,0.214,0.824,1.87,4.93,0.0017,3.3,1.3,0.57,3.8939,3.8939,10.4513,10.4513,17.4228,132.905,118.71,126.904,18.998,301.7,301.7,386.65,386.65,53.63,-6790.158099,-7449.843491,-656.7593,0.0,0.0,0.571428571,-2.926091521
440,3,53,53,3,4,74,4,2,5,3.582,3.582,0.214,0.214,3.582,0.534,4.93,0.534,2.1,1.3,2.1,5.3917,5.3917,10.4513,10.4513,5.3917,6.941,207.2,126.904,6.941,453.85,453.85,386.65,386.65,453.85,-9023.120631,-9226.48552,-200.0479,0.0,0.0,0.571428571,-3.316989417
441,3,53,53,30,4,74,35,2,5,3.582,3.582,0.214,0.214,0.388,0.534,4.93,7.13,2.1,1.3,1.5,5.3917,5.3917,10.4513,10.4513,9.3942,6.941,207.2,126.904,65.38,453.85,453.85,386.65,386.65,692.88,-9023.120631,-11058.28834,-2035.5843,0.0,0.0,0.571428571,0.416587415
442,3,53,53,19,4,74,20,2,5,3.582,3.582,0.214,0.214,0.757,0.534,4.93,0.862,2.1,1.3,2.8,5.3917,5.3917,10.4513,10.4513,4.3407,6.941,207.2,126.904,39.098,453.85,453.85,386.65,386.65,336.5,-9023.120631,-9817.424335,-790.3531,0.0,0.0,0.571428571,-3.95060446
443,3,53,53,11,4,74,12,2,5,3.582,3.582,0.214,0.214,1.228,0.534,4.93,0.971,2.1,1.3,2.2,5.3917,5.3917,10.4513,10.4513,5.1391,6.941,207.2,126.904,22.99,453.85,453.85,386.65,386.65,371.15,-9023.120631,-10330.59051,-1304.181,0.0,0.0,0.571428571,-3.288874495
444,3,53,53,13,4,74,14,2,5,3.582,3.582,0.214,0.214,0.897,0.534,4.93,2.7,2.1,1.3,1.8,5.3917,5.3917,10.4513,10.4513,5.9858,6.941,207.2,126.904,26.982,453.85,453.85,386.65,386.65,933.4,-9023.120631,-9128.378545,-107.1302,0.0,0.0,0.571428571,1.872285546
445,3,53,53,20,4,74,20,2,5,3.582,3.582,0.214,0.214,0.647,0.534,4.93,1.54,2.1,1.3,2.2,5.3917,5.3917,10.4513,10.4513,6.1132,6.941,207.2,126.904,40.078,453.85,453.85,386.65,386.65,1112.15,-9023.120631,-10030.09357,-1002.3398,0.0,0.0,0.571428571,-4.633142635
446,3,53,53,12,4,74,12,2,5,3.582,3.582,0.214,0.214,1.023,0.534,4.93,1.74,2.1,1.3,1.7,5.3917,5.3917,10.4513,10.4513,7.6462,6.941,207.2,126.904,24.305,453.85,453.85,386.65,386.65,923.15,-9023.120631,-10712.31692,-1688.2915,0.0,0.0,0.571428571,-0.904787285
447,3,53,53,9,4,74,10,2,5,3.582,3.582,0.214,0.214,0.824,0.534,4.93,0.0017,2.1,1.3,0.57,5.3917,5.3917,10.4513,10.4513,17.4228,6.941,207.2,126.904,18.998,453.85,453.85,386.65,386.65,53.63,-9023.120631,-9685.655667,-656.7593,0.0,0.0,0.571428571,-5.775736413
448,11,53,53,3,12,74,4,3,5,1.228,1.228,0.214,0.214,3.582,0.971,4.93,0.534,2.2,1.3,2.1,5.1391,5.1391,10.4513,10.4513,5.3917,22.99,207.2,126.904,6.941,371.15,371.15,386.65,386.65,453.85,-11228.63344,-11432.35485,-200.0479,0.0,0.0,0.571428571,-3.6735151
449,11,53,53,30,12,74,35,3,5,1.228,1.228,0.214,0.214,0.388,0.971,4.93,7.13,2.2,1.3,1.5,5.1391,5.1391,10.4513,10.4513,9.3942,22.99,207.2,126.904,65.38,371.15,371.15,386.65,386.65,692.88,-11228.63344,-13263.39961,-2035.5843,0.0,0.0,0.571428571,0.81813289
450,11,53,53,19,12,74,20,3,5,1.228,1.228,0.214,0.214,0.757,0.971,4.93,0.862,2.2,1.3,2.8,5.1391,5.1391,10.4513,10.4513,4.3407,22.99,207.2,126.904,39.098,371.15,371.15,386.65,386.65,336.5,-11228.63344,-12022.24371,-790.3531,0.0,0.0,0.571428571,-3.25716876
451,11,53,53,11,12,74,12,3,5,1.228,1.228,0.214,0.214,1.228,0.971,4.93,0.971,2.2,1.3,2.2,5.1391,5.1391,10.4513,10.4513,5.1391,22.99,207.2,126.904,22.99,371.15,371.15,386.65,386.65,371.15,-11228.63344,-12534.90211,-1304.181,0.0,0.0,0.571428571,-2.08767269
452,11,53,53,13,12,74,14,3,5,1.228,1.228,0.214,0.214,0.897,0.971,4.93,2.7,2.2,1.3,1.8,5.1391,5.1391,10.4513,10.4513,5.9858,22.99,207.2,126.904,26.982,371.15,371.15,386.65,386.65,933.4,-11228.63344,-11337.6087,-107.1302,0.0,0.0,0.571428571,-1.84506027
453,11,53,53,20,12,74,20,3,5,1.228,1.228,0.214,0.214,0.647,0.971,4.93,1.54,2.2,1.3,2.2,5.1391,5.1391,10.4513,10.4513,6.1132,22.99,207.2,126.904,40.078,371.15,371.15,386.65,386.65,1112.15,-11228.63344,-12235.95719,-1002.3398,0.0,0.0,0.571428571,-4.98395128
454,11,53,53,12,12,74,12,3,5,1.228,1.228,0.214,0.214,1.023,0.971,4.93,1.74,2.2,1.3,1.7,5.1391,5.1391,10.4513,10.4513,7.6462,22.99,207.2,126.904,24.305,371.15,371.15,386.65,386.65,923.15,-11228.63344,-12917.722,-1688.2915,0.0,0.0,0.571428571,-0.79706633
455,11,53,53,9,12,74,10,3,5,1.228,1.228,0.214,0.214,0.824,0.971,4.93,0.0017,2.2,1.3,0.57,5.1391,5.1391,10.4513,10.4513,17.4228,22.99,207.2,126.904,18.998,371.15,371.15,386.65,386.65,53.63,-11228.63344,-11889.82218,-656.7593,0.0,0.0,0.571428571,-4.42943892
456,19,53,53,3,20,74,4,4,5,0.757,0.757,0.214,0.214,3.582,0.862,4.93,0.534,2.8,1.3,2.1,4.3407,4.3407,10.4513,10.4513,5.3917,39.098,207.2,126.904,6.941,336.5,336.5,386.65,386.65,453.85,-10203.06356,-10407.04473,-200.0479,0.0,0.0,0.571428571,-3.93326822
457,19,53,53,30,20,74,35,4,5,0.757,0.757,0.214,0.214,0.388,0.862,4.93,7.13,2.8,1.3,1.5,4.3407,4.3407,10.4513,10.4513,9.3942,39.098,207.2,126.904,65.38,336.5,336.5,386.65,386.65,692.88,-10203.06356,-12238.36693,-2035.5843,0.0,0.0,0.571428571,0.28093726
458,19,53,53,19,20,74,20,4,5,0.757,0.757,0.214,0.214,0.757,0.862,4.93,0.862,2.8,1.3,2.8,4.3407,4.3407,10.4513,10.4513,4.3407,39.098,207.2,126.904,39.098,336.5,336.5,386.65,386.65,336.5,-10203.06356,-10996.65761,-790.3531,0.0,0.0,0.571428571,-3.24094263
459,19,53,53,11,20,74,12,4,5,0.757,0.757,0.214,0.214,1.228,0.862,4.93,0.971,2.8,1.3,2.2,4.3407,4.3407,10.4513,10.4513,5.1391,39.098,207.2,126.904,22.99,336.5,336.5,386.65,386.65,371.15,-10203.06356,-11509.62561,-1304.181,0.0,0.0,0.571428571,-2.38105073
460,19,53,53,13,20,74,14,4,5,0.757,0.757,0.214,0.214,0.897,0.862,4.93,2.7,2.8,1.3,1.8,4.3407,4.3407,10.4513,10.4513,5.9858,39.098,207.2,126.904,26.982,336.5,336.5,386.65,386.65,933.4,-10203.06356,-10310.62778,-107.1302,0.0,0.0,0.571428571,-0.43401691
461,19,53,53,20,20,74,20,4,5,0.757,0.757,0.214,0.214,0.647,0.862,4.93,1.54,2.8,1.3,2.2,4.3407,4.3407,10.4513,10.4513,6.1132,39.098,207.2,126.904,40.078,336.5,336.5,386.65,386.65,1112.15,-10203.06356,-11211.02262,-1002.3398,0.0,0.0,0.571428571,-5.61925778
462,19,53,53,12,20,74,12,4,5,0.757,0.757,0.214,0.214,1.023,0.862,4.93,1.74,2.8,1.3,1.7,4.3407,4.3407,10.4513,10.4513,7.6462,39.098,207.2,126.904,24.305,336.5,336.5,386.65,386.65,923.15,-10203.06356,-11892.55069,-1688.2915,0.0,0.0,0.571428571,-1.19562479
463,19,53,53,9,20,74,10,4,5,0.757,0.757,0.214,0.214,0.824,0.862,4.93,0.0017,2.8,1.3,0.57,4.3407,4.3407,10.4513,10.4513,17.4228,39.098,207.2,126.904,18.998,336.5,336.5,386.65,386.65,53.63,-10203.06356,-10863.35937,-656.7593,0.0,0.0,0.571428571,-3.53650962
464,37,53,53,3,48,74,4,5,5,0.363,0.363,0.214,0.214,3.582,1.53,4.93,0.534,3.0,1.3,2.1,4.1771,4.1771,10.4513,10.4513,5.3917,85.468,207.2,126.904,6.941,312.79,312.79,386.65,386.65,453.85,-10001.63084,-10205.64241,-200.0479,0.0,0.0,0.571428571,-3.96367056
465,37,53,53,30,48,74,35,5,5,0.363,0.363,0.214,0.214,0.388,1.53,4.93,7.13,3.0,1.3,1.5,4.1771,4.1771,10.4513,10.4513,9.3942,85.468,207.2,126.904,65.38,312.79,312.79,386.65,386.65,692.88,-10001.63084,-12037.35205,-2035.5843,0.0,0.0,0.571428571,-0.13691434
466,37,53,53,19,48,74,20,5,5,0.363,0.363,0.214,0.214,0.757,1.53,4.93,0.862,3.0,1.3,2.8,4.1771,4.1771,10.4513,10.4513,4.3407,85.468,207.2,126.904,39.098,312.79,312.79,386.65,386.65,336.5,-10001.63084,-10795.29792,-790.3531,0.0,0.0,0.571428571,-3.31398576
467,37,53,53,11,48,74,12,5,5,0.363,0.363,0.214,0.214,1.228,1.53,4.93,0.971,3.0,1.3,2.2,4.1771,4.1771,10.4513,10.4513,5.1391,85.468,207.2,126.904,22.99,312.79,312.79,386.65,386.65,371.15,-10001.63084,-11308.08457,-1304.181,0.0,0.0,0.571428571,-2.2727312
468,37,53,53,13,48,74,14,5,5,0.363,0.363,0.214,0.214,0.897,1.53,4.93,2.7,3.0,1.3,1.8,4.1771,4.1771,10.4513,10.4513,5.9858,85.468,207.2,126.904,26.982,312.79,312.79,386.65,386.65,933.4,-10001.63084,-10110.03016,-107.1302,0.0,0.0,0.571428571,-1.269125
469,37,53,53,20,48,74,20,5,5,0.363,0.363,0.214,0.214,0.647,1.53,4.93,1.54,3.0,1.3,2.2,4.1771,4.1771,10.4513,10.4513,6.1132,85.468,207.2,126.904,40.078,312.79,312.79,386.65,386.65,1112.15,-10001.63084,-11010.02737,-1002.3398,0.0,0.0,0.571428571,-6.05673102
470,37,53,53,12,48,74,12,5,5,0.363,0.363,0.214,0.214,1.023,1.53,4.93,1.74,3.0,1.3,1.7,4.1771,4.1771,10.4513,10.4513,7.6462,85.468,207.2,126.904,24.305,312.79,312.79,386.65,386.65,923.15,-10001.63084,-11691.6157,-1688.2915,0.0,0.0,0.571428571,-1.69335811
471,37,53,53,9,48,74,10,5,5,0.363,0.363,0.214,0.214,0.824,1.53,4.93,0.0017,3.0,1.3,0.57,4.1771,4.1771,10.4513,10.4513,17.4228,85.468,207.2,126.904,18.998,312.79,312.79,386.65,386.65,53.63,-10001.63084,-10661.46928,-656.7593,0.0,0.0,0.571428571,-3.07913861
472,55,53,53,3,78,74,4,6,5,0.242,0.242,0.214,0.214,3.582,1.87,4.93,0.534,3.3,1.3,2.1,3.8939,3.8939,10.4513,10.4513,5.3917,132.905,207.2,126.904,6.941,301.7,301.7,386.65,386.65,453.85,-10171.02572,-10375.37808,-200.0479,0.0,0.0,0.571428571,-4.30445886
473,55,53,53,30,78,74,35,6,5,0.242,0.242,0.214,0.214,0.388,1.87,4.93,7.13,3.3,1.3,1.5,3.8939,3.8939,10.4513,10.4513,9.3942,132.905,207.2,126.904,65.38,301.7,301.7,386.65,386.65,692.88,-10171.02572,-12207.32412,-2035.5843,0.0,0.0,0.571428571,-0.71410464
474,55,53,53,19,78,74,20,6,5,0.242,0.242,0.214,0.214,0.757,1.87,4.93,0.862,3.3,1.3,2.8,3.8939,3.8939,10.4513,10.4513,4.3407,132.905,207.2,126.904,39.098,301.7,301.7,386.65,386.65,336.5,-10171.02572,-10965.11257,-790.3531,0.0,0.0,0.571428571,-3.73375114
475,55,53,53,11,78,74,12,6,5,0.242,0.242,0.214,0.214,1.228,1.87,4.93,0.971,3.3,1.3,2.2,3.8939,3.8939,10.4513,10.4513,5.1391,132.905,207.2,126.904,22.99,301.7,301.7,386.65,386.65,371.15,-10171.02572,-11477.7618,-1304.181,0.0,0.0,0.571428571,-2.55508241
476,55,53,53,13,78,74,14,6,5,0.242,0.242,0.214,0.214,0.897,1.87,4.93,2.7,3.3,1.3,1.8,3.8939,3.8939,10.4513,10.4513,5.9858,132.905,207.2,126.904,26.982,301.7,301.7,386.65,386.65,933.4,-10171.02572,-10280.49447,-107.1302,0.0,0.0,0.571428571,-2.33855126
477,55,53,53,20,78,74,20,6,5,0.242,0.242,0.214,0.214,0.647,1.87,4.93,1.54,3.3,1.3,2.2,3.8939,3.8939,10.4513,10.4513,6.1132,132.905,207.2,126.904,40.078,301.7,301.7,386.65,386.65,1112.15,-10171.02572,-11180.06328,-1002.3398,0.0,0.0,0.571428571,-6.69776263
478,55,53,53,12,78,74,12,6,5,0.242,0.242,0.214,0.214,1.023,1.87,4.93,1.74,3.3,1.3,1.7,3.8939,3.8939,10.4513,10.4513,7.6462,132.905,207.2,126.904,24.305,301.7,301.7,386.65,386.65,923.15,-10171.02572,-11861.59289,-1688.2915,0.0,0.0,0.571428571,-2.27567059
479,55,53,53,9,78,74,10,6,5,0.242,0.242,0.214,0.214,0.824,1.87,4.93,0.0017,3.3,1.3,0.57,3.8939,3.8939,10.4513,10.4513,17.4228,132.905,207.2,126.904,18.998,301.7,301.7,386.65,386.65,53.63,-10171.02572,-10830.40812,-656.7593,0.0,0.0,0.571428571,-2.62309955
