,A1 NumberofProtons,A2 NumberofProtons,B NumberofProtons,X1 NumberofProtons,X2 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,Ion NumberofProtons,A1 NumberofNeutrons,A2 NumberofNeutrons,B NumberofNeutrons,X1 NumberofNeutrons,X2 NumberofNeutrons,X3 NumberofNeutrons,X4 NumberofNeutrons,Ion NumberofNeutrons,A1 Number of Shells,A2 Number of Shells,B Number of Shells,X1 Number of Shells,X2 Number of Shells,X3 Number of Shells,X4 Number of Shells,Ion Number of Shells,A1 Specific Heat,A2 Specific Heat,B Specific Heat,X1 Specific Heat,X2 Specific Heat,X3 Specific Heat,X4 Specific Heat,Ion Specific Heat,A1 Density,A2 Density,B Density,X1 Density,X2 Density,X3 Density,X4 Density,Ion Density,A1 AtomicRadius,A2 AtomicRadius,B AtomicRadius,X1 AtomicRadius,X2 AtomicRadius,X3 AtomicRadius,X4 AtomicRadius,Ion AtomicRadius,A1 Firstlonization,A2 Firstlonization,B Firstlonization,X1 Firstlonization,X2 Firstlonization,X3 Firstlonization,X4 Firstlonization,Ion Firstlonization,A1 AtomicMass,A2  AtomicMass,B  AtomicMass,X1 AtomicMass,X2 AtomicMass,X3 AtomicMass,X4 AtomicMass,Ion AtomicMass,A1 Melting Point,A2 Melting Point,B Melting Point,X1 Melting Point,X2 Melting Point,X3 Melting Point,X4 Melting Point,Ion Melting Point,Without ion Final Energy(ev),With ion Final Energy(ev),Ion Energy(ev),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,Adsorption energy(ev)
X3 Density,0.11105104943333993,0.10458122928495135,0.13798472576003737,0.9240530360655448,0.9331036031060155,0.9782692305611624,0.8465800013490759,1.4318471705426256e-16,0.10979581394410656,0.10441114437577184,0.1357523010308119,0.9311568659951521,0.9366022108213586,0.9870595948664249,0.8495626664499922,3.798577707768089e-16,0.11061756296097827,0.1028043306501628,0.14783223439142615,0.8972191353748767,0.9118001863327881,0.9482838462240557,0.8282890081691436,-1.7262955964264446e-15,-0.08030089547545108,-0.06949625780400912,-0.1467449899272394,-0.7562124510318173,-0.7767313532409701,-0.8047950611259134,-0.7253952255490975,1.3774316825350958e-16,0.09774096735393335,0.0894952548343381,0.13541767163032908,0.9444058748369909,0.9444185438991424,1.0,0.846530844320393,-1.2913531216138766e-16,0.11571753363072819,0.10826549250178559,0.15455751115355604,0.8039422417667436,0.8251654365223146,0.8481505558143198,0.754179463354425,-2.847614311604195e-17,-0.11214516266237674,-0.10402174140235372,-0.14757670926864158,-0.7587574590226892,-0.7814828220958623,-0.7961667186425528,-0.7076127446751171,-2.00779597708838e-16,0.1104262551126434,0.10448732761366987,0.136520082891392,0.9298287630116788,0.9365213381319965,0.9850950631510906,0.8492691008135757,2.3980875365504927e-16,-0.09279447140563282,-0.08248777942347464,-0.14736482863804487,0.8983172314794368,0.9186915068618674,0.9369626912324557,0.8222493085484637,4.0982897987414763e-16,-0.21984160154257984,-0.20708482433624428,7.825791126873821e-17,,,-0.0508876167107083,,,,,,-0.5578051634368822,,-0.07442560327820565,,,,,,-0.5181391627757944,,0.016672740345052325,,,,,,,,,,,,,-0.1526097443549004,,,0.3179154895027678,,0.013646306285548974,,,,,,,,,,,,,0.04788889882594527,,,0.7801475608009897,,0.0973908114120379,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1032742750204378,,,,,,,,,,,,,,,,,,,,,,-0.0457963202833985
X4 Density,0.04610677197000466,0.036744107656908734,0.15604906204989683,0.7799574057031767,0.7935708067869559,0.8178130807769034,0.978652434805331,1.7040411106816782e-16,0.04544431807048726,0.03767325801729037,0.15449042112017186,0.7876514563499756,0.7958243770194712,0.8238854581654699,0.9870130633972172,4.3309580329812735e-16,0.0428288407586802,0.031046116309911054,0.16200923510700102,0.7544659820282914,0.7766610617020681,0.7953703811579927,0.9492350987179341,-1.8979838586366076e-15,-0.030231088346561536,-0.013612885926066057,-0.16145927814796845,-0.6297933308269402,-0.6646070871139312,-0.6563000557270618,-0.7950691881807056,2.0381773034502076e-16,0.05637383962776607,0.04453539001935365,0.1542523400775387,0.8012197041376188,0.8012383861925919,0.846530844320393,1.0,-1.4226972430967526e-16,0.03908134314641538,0.028205703379797505,0.16363642792630992,0.6709177710432259,0.7051558742811518,0.7093141066975498,0.8434028884856313,-1.142906351495836e-16,-0.03615191473301517,-0.02389998007842045,-0.14345066844625523,-0.6311160243780297,-0.6686755775423103,-0.6701855317145794,-0.7859024705334879,-1.8357006915620497e-16,0.04617815190920951,0.03762791498772172,0.15503245108296837,0.7859530907875307,0.795996888936678,0.8229022697163981,0.9851831808486803,1.8899090414179369e-16,-0.036371028084660216,-0.020480503368046014,-0.14311821304805047,0.7561889481281462,0.7926299537078992,0.7820987887827343,0.9373340144804115,3.6586142476723824e-16,-0.22601642354169468,-0.21285095227174133,1.147656092380682e-16,,,-0.006168378112066529,,,,,,-0.49443222972390033,,-0.029456592989829295,,,,,,-0.5111077820911271,,-0.061114664400373324,,,,,,,,,,,,,-0.15202941029524358,,,0.3218627989228131,,0.1042797424662548,,,,,,,,,,,,,0.02233887149391294,,,0.7034952454739467,,-0.007512551591040173,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12824946921373642,,,,,,,,,,,,,,,,,,,,,,-0.016307481918421792
Ion Density,-5.756905569718253e-19,-7.357916098385655e-18,-4.1638129724093995e-17,-9.398042839587244e-17,-9.824389138283991e-17,-1.217468996213669e-16,-1.3703409863385372e-16,0.7934369695062414,2.792634906413132e-18,-9.05418952789102e-18,-4.5213522121533744e-17,-1.0744244528979214e-16,-1.0934025635643625e-16,-1.3254254803784666e-16,-1.479589736271002e-16,0.8452283790144306,-7.082011157765133e-19,-1.1080912565022677e-17,-4.134100371459645e-17,-8.569959871113935e-17,-9.29955099432527e-17,-1.1011385364255417e-16,-1.3940997875763818e-16,0.5364107497922226,1.1267996567075548e-17,1.927296839397122e-17,4.774881010167601e-17,4.992393761721641e-17,5.4112224165523243e-17,7.29070164855774e-17,1.0465174886623825e-16,-0.4004857340026625,1.5662984543524627e-18,-1.0520284274497574e-17,-4.5286108283119763e-17,-1.0754022117321102e-16,-1.0738108470162034e-16,-1.2913531216138766e-16,-1.4226972430967526e-16,1.0,2.526630225758841e-18,-8.809901662052597e-18,-5.044262084359462e-17,-5.81245609299608e-17,-6.420295377774363e-17,-8.202208078099952e-17,-1.142341642853019e-16,-0.11608566888063705,1.0194857174239675e-17,4.0430229169119705e-18,1.2748875757707137e-16,4.7516242672172194e-17,5.7487999323923e-17,7.174475795042439e-17,1.0290073148049542e-16,-0.020358357689085817,-3.2998669961070885e-18,-5.654647802407321e-18,-4.0416032370767646e-17,-1.0858322556163421e-16,-1.1203727040637634e-16,-1.3279468935917824e-16,-1.5211551153075443e-16,0.8239341135742894,2.2894072932592137e-18,3.533113667172636e-18,3.604948718908411e-17,-8.687266830687095e-17,-9.282970799728275e-17,-1.0885190326475334e-16,-1.329060028565787e-16,0.38953281804005213,7.004428688685254e-17,-0.1962789043627234,-0.5856869334556764,,,1.230383980176554e-17,,,,,,2.5939106872667754e-17,,4.590985000658781e-18,,,,,,1.1335381923893033e-16,,-3.65979351146831e-18,,,,,,,,,,,,,3.551336626164175e-17,,,-2.3034241056813544e-17,,-1.5792988402266216e-17,,,,,,,,,,,,,-4.568407672591978e-18,,,-1.271419843822055e-16,,-3.6736029940713154e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.715638240374808e-17,,,,,,,,,,,,,,,,,,,,,,0.6845419111142792
A1 AtomicRadius,0.9471220189964639,0.9262930288414362,0.0700083617951394,0.07095732208665201,0.07350975130888313,0.11969082065807805,0.04549631179135852,4.774949180240036e-17,0.9180924465616954,0.9015598850572142,0.06941316527432803,0.07448729874618835,0.07602615799943721,0.12452072924457155,0.0467886937258361,2.058265778658341e-17,0.9780998310503585,0.9499459575651106,0.07212468749213861,0.06363611323634816,0.06778812789535954,0.10910968305277058,0.04221765346636957,5.848135978164482e-17,-0.818396236477706,-0.7824632188268349,-0.07195116580073603,-0.056591024924113435,-0.06362112156392938,-0.10576262503221487,-0.04917673917196221,-2.358570844607821e-17,0.8702965089540704,0.8610300377293645,0.06932147336721198,0.07158232141881271,0.07158575964830911,0.11571753363072819,0.03908134314641538,2.526630225758841e-18,1.0,0.9650302645657493,0.07221071889376998,0.051553709822461505,0.05814938570755236,0.09280475267487932,0.038996219147780745,2.7667140783234877e-17,-0.9924044709073333,-0.9541054201573568,-0.06183084093762834,-0.04342846001038082,-0.050706091476318126,-0.07902257632403163,-0.03304867069281338,1.95531216974462e-17,0.9317810107071349,0.9133982960086886,0.06962119264380952,0.07323509249296678,0.07512187812087859,0.12274759057318388,0.046238586741635467,5.0463050251714326e-17,-0.8991147699053986,-0.8659721518199683,-0.06167169145978595,0.07142077204156877,0.07899833436230358,0.11130001668237292,0.04443481278779872,9.982573980647577e-17,-0.09719487762870331,-0.09157570199983672,4.520242757229138e-18,,,-0.6250118425479931,,,,,,-0.025536813820674853,,-0.5166484917706564,,,,,,-0.03623220848493898,,0.121999934576933,,,,,,,,,,,,,-0.06599047788025057,,,-0.04015053438344198,,0.3747274581719519,,,,,,,,,,,,,0.006594469518717064,,,0.10485645368037712,,0.6611720846745589,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058770492084391356,,,,,,,,,,,,,,,,,,,,,,-0.032929454632671884
A2 AtomicRadius,0.9077932237514627,0.9473398818089066,0.058529476420427794,0.07448218432902892,0.07659561205685675,0.11777947757968386,0.038660373584446524,7.554023231360967e-17,0.8784331902440171,0.9193268141967473,0.057315951653908806,0.07421798409227608,0.07548110529966809,0.1189407227453907,0.03683811233539558,5.691045785187218e-17,0.9407295714257401,0.9784470219524405,0.06413504385270354,0.07354483847171103,0.07702866161032056,0.11358410630265652,0.04105726220771362,-7.064160183198865e-17,-0.789732481348399,-0.8138878401431423,-0.06348631425268325,-0.0740120605283528,-0.07991478107943273,-0.11727273581473775,-0.05388526325496755,4.503149959240195e-17,0.8308853509760091,0.8716207259693783,0.057135277913316816,0.06876029780258691,0.06876310039453787,0.10826549250178559,0.028205703379797505,-8.809901662052597e-18,0.9650302645657493,1.0,0.06863756287487867,0.07073840001770365,0.07633890460723639,0.10678145723780236,0.046625151398194384,5.5745280822399435e-18,-0.95923254826943,-0.9923694047036571,-0.06906833269577922,-0.06677365667416711,-0.07298077877747919,-0.09771853544231086,-0.045521477627888066,-1.5278026102821627e-18,0.8922144634435006,0.9324735641932573,0.05773166092438085,0.07430619463500701,0.0758597973584139,0.11846330006679037,0.03738662547163874,2.3068599134386923e-17,-0.8674981083452115,-0.898573634931313,-0.06900407763714528,0.08109974632628675,0.08728887860895387,0.11605182027271062,0.04336432283239653,4.2458505959617775e-17,-0.06756584964051007,-0.06366703791115161,4.205548786332513e-17,,,-0.6282298881846167,,,,,,-0.05795844191666566,,-0.5237570686417204,,,,,,-0.00441608043313303,,0.15554751640765715,,,,,,,,,,,,,-0.07040657066896372,,,-0.021137181953513284,,0.35729704283670627,,,,,,,,,,,,,0.029094094703225198,,,0.08607223644544841,,0.6551095517223917,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04064510004445601,,,,,,,,,,,,,,,,,,,,,,-0.02741472267137171
B AtomicRadius,0.06083418932498265,0.07956556571039572,0.9384540084494926,0.13105337586050247,0.13911397361087768,0.1524926243680071,0.15838535162797882,1.2710069649190376e-16,0.05751349823278759,0.08304774187924777,0.9277021764400113,0.1247392556592072,0.12953627320577438,0.14831079285453677,0.16297776541381093,1.1869830323730739e-16,0.06591959714573155,0.0694424009170422,0.9816837539442381,0.13980128787183219,0.15323676941182598,0.1576720549598827,0.14774683546242312,-3.460741130957916e-16,-0.05526305652136013,-0.031712090264473636,-0.9774066663076258,-0.12871817494063165,-0.15187996702656076,-0.13345824720464927,-0.12194470987797407,6.453756564046738e-17,0.05090323173686319,0.0755026475150794,0.9260701250074069,0.12548003849274098,0.1254907884613111,0.15455751115355604,0.16363642792630992,-5.044262084359462e-17,0.07221071889376998,0.06863756287487867,1.0,0.14334450818821834,0.16540638997382526,0.15305457483446339,0.12319595074287241,3.769655033970412e-17,-0.0729122622249161,-0.06061108338268986,-0.8961438091353591,-0.14605992262406708,-0.17087541867056363,-0.15350437252079527,-0.10864842072647787,1.0566242812228488e-18,0.05901920745610033,0.08167767006450187,0.9314273968092486,0.12719309960472347,0.13310188402003453,0.15008599619906052,0.16149157742076076,3.3391489960923616e-17,-0.06182932540649929,-0.043938905373132595,-0.8942769409227062,0.14023345090663072,0.16510015627925692,0.15409689866253434,0.1465676027409606,2.6670831605001356e-17,-0.5573427092141798,-0.5247954539705829,7.668146236422417e-17,,,-0.025690001135875537,,,,,,-0.12976017216635413,,-0.05138000227175089,,,,,,-0.04932523300866105,,-0.004799832891926989,,,,,,,,,,,,,-0.9436158958517556,,,0.0892553213005506,,0.025690001135875395,,,,,,,,,,,,,0.17974451297806615,,,0.09263732690878565,,0.057650612923808964,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7549269545078808,,,,,,,,,,,,,,,,,,,,,,0.009874237252153301
X1 AtomicRadius,0.06782124977870387,0.0861597130708246,0.11423739389875448,0.9286618649885134,0.9239692909863101,0.8819521400499373,0.7389850990441681,1.5250145917714565e-16,0.0715505345177309,0.0927716520678283,0.11105667820298627,0.8938711418453636,0.8909544916581527,0.8508527982115375,0.7088009985325727,3.2499176099221516e-16,0.05916975675798898,0.07134437162300249,0.12953028497610794,0.9716372176130053,0.9640767187554683,0.9212524586830105,0.780800281979005,-1.64170004852229e-15,-0.0388810410991323,-0.022990581920233788,-0.12769272841586277,-0.981777827627753,-0.9646618637914092,-0.9309674829078567,-0.79013467791016,9.653261673554964e-17,0.06722771087407044,0.07467630111738409,0.11058604063791955,0.8410562832029967,0.8410497570692383,0.8039422417667436,0.6709177710432259,-5.81245609299608e-17,0.051553709822461505,0.07073840001770365,0.14334450818821834,1.0,0.9861007970506559,0.9478768082570775,0.815000277582456,2.5634861878085483e-16,-0.04595316823119495,-0.059948407022271055,-0.15451856868500308,-0.9941132911234506,-0.9777273258151271,-0.9419069808218304,-0.8159855879346584,-2.6828093578756833e-16,0.0698620406403398,0.08980128807766044,0.11214235369667228,0.9066732599166398,0.9031464907315597,0.8622417631114639,0.7197515298130428,2.4910818594726856e-16,-0.04323925310595431,-0.036358575359348694,-0.15447120507317064,0.9763378694152126,0.9530677555549325,0.925907721422978,0.7841165122518501,4.0150878876231773e-16,-0.07808301039971932,-0.07347692366564673,-5.828432389775303e-18,,,-0.015851346337027977,,,,,,-0.8797437705413912,,-0.02359824492279336,,,,,,-0.03016344372928173,,-0.0311451719465631,,,,,,,,,,,,,-0.1547035501099628,,,0.2777947547597532,,-0.035516550439355796,,,,,,,,,,,,,0.08353672129980702,,,0.6525807136752747,,0.10896971139495647,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06970041135366946,,,,,,,,,,,,,,,,,,,,,,0.0296363291071551
X2 AtomicRadius,0.06369719215573491,0.08105455376956615,0.14067251546941284,0.9204306133823359,0.925867214579961,0.9013752754017422,0.7753528496059683,1.737326531501847e-16,0.06483745983648916,0.08524423954365465,0.13771780081706958,0.887135409597184,0.8902780867699949,0.8690262365805913,0.7454163353959521,3.4688130895507207e-16,0.061020077344400125,0.07200666527060612,0.15434920870161994,0.9610122748509599,0.9702412954302505,0.9426644625646223,0.816090262352412,-1.6981077011737666e-15,-0.04745138966990281,-0.03032261789777368,-0.1527632372420021,-0.9684437687831944,-0.9811464785636328,-0.9461160131237801,-0.8249575082248644,1.14516289244533e-16,0.057664805577647436,0.06398589868362316,0.13727802953992552,0.8356673862975893,0.8356743668244646,0.8251654365223146,0.7051558742811518,-6.420295377774363e-17,0.05814938570755236,0.07633890460723639,0.16540638997382526,0.9861007970506559,1.0,0.9693534925579009,0.8478785134563005,2.429002846297044e-16,-0.05559822198663009,-0.06859494709315422,-0.16692611351114972,-0.978935116779232,-0.9938685869071744,-0.964917334275152,-0.8461674253117877,-2.491445044141138e-16,0.06421107205944439,0.08326028298587261,0.1387297943293674,0.8994072235838249,0.9033277008846641,0.8809385563872016,0.7562734659326649,2.506963838239731e-16,-0.05106812370783657,-0.04295546990390864,-0.16677533854066354,0.9653208555227731,0.9747615153122555,0.9460970022640348,0.8198852828589164,3.9450637592269795e-16,-0.10244051632766554,-0.09640573950791809,1.1745515977974703e-17,,,-0.02574242166029311,,,,,,-0.891952561971047,,-0.03359809024207257,,,,,,-0.03101866646155644,,0.006352621531695781,,,,,,,,,,,,,-0.1700287290234673,,,0.28140801298012624,,-0.04568373421404114,,,,,,,,,,,,,0.07118012905157602,,,0.6623341664275804,,0.10120098379514826,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09723691687756693,,,,,,,,,,,,,,,,,,,,,,0.033903454869529795
X3 AtomicRadius,0.08078756900875268,0.09352024241344675,0.11799315316187788,0.8816356413246165,0.8897939894209622,0.9304501728147988,0.7884210599677528,2.3106981396672253e-16,0.077023700669047,0.09284785461064099,0.11427508769408745,0.8487580041313858,0.8535284726955694,0.8976406963432895,0.7573095664998909,3.987595101600127e-16,0.08800453674285781,0.09460088435421839,0.13610786066771002,0.9222463689156499,0.9360004680003504,0.9719115930022355,0.8308091534055838,-1.8068888760221052e-15,-0.08067264746226818,-0.06092067982489461,-0.133905425715229,-0.9280159901423561,-0.9488844885338557,-0.982160840731706,-0.8533607947350953,1.6369479499153027e-16,0.06608607326464083,0.06812072509506308,0.11372609867547917,0.8008135308734579,0.8008241493622767,0.8481505558143198,0.7093141066975498,-8.202208078099952e-17,0.09280475267487932,0.10678145723780236,0.15305457483446339,0.9478768082570775,0.9693534925579009,1.0,0.8681751135841826,1.8324361999923792e-16,-0.0946858550496925,-0.1038764565877646,-0.17010228269018907,-0.942563420777008,-0.9660893422453314,-0.9937018952428809,-0.8658346879118278,-2.0306875928184466e-16,0.07851722239699287,0.09295956684728425,0.1155426209983016,0.8608934782178563,0.8668144850043673,0.9096559337673051,0.7684722484358686,2.361203831947008e-16,-0.08549952393312513,-0.07430805858558955,-0.1700949517072731,0.9373091739121259,0.955990227504526,0.9768228459197178,0.8368963646457889,3.5822556755218124e-16,-0.07499994986287899,-0.0705502803783554,7.134141910134331e-17,,,-0.055544258663974826,,,,,,-0.8904689986892468,,-0.06330850987506793,,,,,,-0.016925382075541524,,0.061299110534604836,,,,,,,,,,,,,-0.16900008450006357,,,0.2678750932581273,,-0.0358350055896613,,,,,,,,,,,,,0.10053794324734455,,,0.6602625346063417,,0.09558121972216635,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06686020856350526,,,,,,,,,,,,,,,,,,,,,,0.044011213095549104
X4 AtomicRadius,0.037086812621891944,0.043512978508508236,0.11671786756209543,0.7717735336523636,0.7841088667587752,0.8159949909532187,0.9261648729673211,3.134105626415971e-16,0.03312949110811482,0.04330806766876312,0.11548252580301734,0.7463656552739961,0.7536577603396399,0.7884542274536979,0.8935954949308821,5.245963521163053e-16,0.04240413628073746,0.041431759914912776,0.12154848046105605,0.8016418366833576,0.8222471716536196,0.8505017364954465,0.9690145572227992,-2.176844973285773e-15,-0.04949824799253773,-0.019567490655651325,-0.12108820974038642,-0.7973557642782428,-0.8307329369553912,-0.8425659938074542,-0.9800026885368085,2.8798374891221067e-16,0.04420229461400981,0.03877426086135407,0.11529434717092682,0.7080129727411785,0.708029241510993,0.754179463354425,0.8434028884856313,-1.142341642853019e-16,0.038996219147780745,0.046625151398194384,0.12319595074287241,0.815000277582456,0.8478785134563005,0.8681751135841826,1.0,8.888144190210562e-17,-0.0414741183752508,-0.04350148491280117,-0.10898273453138656,-0.8068063626528712,-0.8432225065887992,-0.8629438181568785,-0.9926384245289983,-1.6752973232435998e-16,0.03509579367457103,0.043597603234741496,0.1159114287982097,0.7558233464097416,0.7648325247472617,0.7986968555090915,0.9053810569602012,1.8911706394363046e-16,-0.04978028390085534,-0.028946313097742413,-0.10874075584342825,0.8149434184735721,0.8479893544120621,0.8520659902380802,0.974503507380253,2.900921042038775e-16,-0.10866757093090143,-0.10219166458837421,1.5760698662138683e-16,,,-0.02350888480083223,,,,,,-0.8135857407506089,,-0.03168042229844749,,,,,,-0.05448004318376829,,-0.011932079207136114,,,,,,,,,,,,,-0.11519143340234633,,,0.25843798040968996,,0.06386370844290175,,,,,,,,,,,,,0.018999216455091446,,,0.629218927704514,,0.003385411559875242,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09510033037672135,,,,,,,,,,,,,,,,,,,,,,0.0813410213162973
Ion AtomicRadius,2.0824233379123908e-17,-1.4623905090854099e-18,5.810243405423602e-17,1.0994702897043092e-16,1.044808579929503e-16,2.9650472622852267e-17,-6.565765727198517e-17,0.11031904836829452,2.2333670521532402e-17,-3.353955144237797e-19,5.2397092081495107e-17,6.814456235070803e-17,6.838506481055413e-17,-2.1674550981091692e-18,-1.0151209303701438e-16,0.05944791236389165,2.3584353039207936e-17,-2.4366297491683033e-18,5.754286106346057e-17,1.5622587161609462e-16,1.4449101280276706e-16,8.012869474905979e-17,-1.7152461260135238e-17,0.5158639025329593,-1.415728880212208e-17,3.3197794402375667e-18,-6.038610853609826e-17,-2.544408649485593e-16,-2.436608108639814e-16,-1.7790887908887058e-16,-7.374404244523207e-17,0.1736334612261032,1.7386838705043482e-17,-5.6443230576197814e-18,5.3942449225523225e-17,3.8040074643879033e-17,3.8591701231501185e-17,-2.847614311604195e-17,-1.142906351495836e-16,-0.11608566888063705,2.7667140783234877e-17,5.5745280822399435e-18,3.769655033970412e-17,2.5634861878085483e-16,2.429002846297044e-16,1.8324361999923792e-16,8.888144190210562e-17,1.0,-4.353074368231729e-17,-2.636420371361485e-17,1.3772021352938534e-16,-2.9471344241202444e-16,-2.813003996262789e-16,-2.3632106696517757e-16,-1.426285078829672e-16,-0.9348271275349458,2.6796184369555546e-17,3.9755763431342646e-18,3.7573574193216455e-17,8.050742481619972e-17,7.59430990740795e-17,6.053599607031822e-18,-8.56104323004176e-17,0.08192569593674867,-2.7604616865394406e-17,-2.907663720266798e-17,-2.054285252796334e-17,1.5399997800384015e-16,1.3575528747278e-16,8.484878028799e-17,-1.0350618339104115e-17,0.2479849889665025,4.348691652179669e-17,0.029518758419135864,0.08732435242508901,,,-6.326397596498373e-18,,,,,,-3.3974985631619443e-16,,1.5499674111421008e-17,,,,,,3.362683306706494e-16,,9.140821050221539e-18,,,,,,,,,,,,,-2.2509166207425193e-17,,,1.0069442008722142e-16,,-2.7836149424592847e-17,,,,,,,,,,,,,-3.042721537067892e-17,,,-9.217913185339566e-17,,3.180125845552743e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4034537641033245e-17,,,,,,,,,,,,,,,,,,,,,,0.05313481700386507
